08/03/2026,MID,185,count,1,0,0
08/03/2026,MID,185,pattern,5,0,0
08/03/2026,MID,185,pattern,9,0,0
08/03/2026,MID,185,pattern,8,0,0
08/03/2026,MID,185,count,5,0,0
08/03/2026,MID,185,count,8,0,0
08/03/2026,MID,185,count,1,0,0
08/03/2026,MID,185,pattern,5,0,0
08/03/2026,MID,185,pattern,9,0,0
08/03/2026,MID,185,pattern,8,0,0
08/03/2026,MID,185,count,5,0,0
08/03/2026,MID,185,count,8,0,0
08/03/2026,MID,185,count,1,0,0
08/03/2026,MID,185,pattern,5,0,0
08/03/2026,MID,185,pattern,9,0,0
08/03/2026,MID,185,pattern,8,0,0
08/03/2026,MID,185,count,5,0,0
08/03/2026,MID,185,count,8,0,0
08/03/2026,MID,185,count,1,0,0
08/03/2026,MID,185,pattern,5,0,0
08/03/2026,MID,185,pattern,9,0,0
08/03/2026,MID,185,pattern,8,0,0
08/03/2026,MID,185,count,5,0,0
08/03/2026,MID,185,count,8,0,0
08/03/2026,MID,185,count,1,0,0
08/03/2026,MID,185,pattern,5,0,0
08/03/2026,MID,185,pattern,9,0,0
08/03/2026,MID,185,pattern,8,0,0
08/03/2026,MID,185,count,5,0,0
08/03/2026,MID,185,count,8,0,0
08/03/2026,MID,185,count,1,0,0
08/03/2026,MID,185,pattern,5,0,0
08/03/2026,MID,185,pattern,9,0,0
08/03/2026,MID,185,pattern,8,0,0
08/03/2026,MID,185,count,5,0,0
08/03/2026,MID,185,count,8,0,0
08/03/2026,MID,185,count,1,0,0
08/03/2026,MID,185,pattern,5,0,0
08/03/2026,MID,185,pattern,9,0,0
08/03/2026,MID,185,pattern,8,0,0
08/03/2026,MID,185,count,5,0,0
08/03/2026,MID,185,count,8,0,0
08/03/2026,MID,185,count,1,0,0
08/03/2026,MID,185,pattern,5,0,0
08/03/2026,MID,185,pattern,9,0,0
08/03/2026,MID,185,pattern,8,0,0
08/03/2026,MID,185,count,5,0,0
08/03/2026,MID,185,count,8,0,0
08/03/2026,MID,185,count,1,0,0
08/03/2026,MID,185,pattern,5,0,0
08/03/2026,MID,185,pattern,9,0,0
08/03/2026,MID,185,pattern,8,0,0
08/03/2026,MID,185,count,5,0,0
08/03/2026,MID,185,count,8,0,0
08/03/2026,MID,185,count,1,0,0
08/03/2026,MID,185,pattern,5,0,0
08/03/2026,MID,185,pattern,9,0,0
08/03/2026,MID,185,pattern,8,0,0
08/03/2026,MID,185,count,5,8,0
08/03/2026,MID,185,count,8,2,0
08/03/2026,MID,185,count,1,9,0
08/03/2026,MID,185,pattern,5,8,0
08/03/2026,MID,185,pattern,9,2,0
08/03/2026,MID,185,pattern,8,9,0
08/03/2026,MID,185,count,5,8,7
08/03/2026,MID,185,count,8,2,6
08/03/2026,MID,185,count,1,9,2
08/03/2026,MID,185,pattern,5,8,7
08/03/2026,MID,185,pattern,9,2,6
08/03/2026,MID,185,pattern,8,9,5
08/03/2026,MID,185,count,5,8,7
08/03/2026,MID,185,count,8,2,6
08/03/2026,MID,185,count,1,9,2
08/03/2026,MID,185,pattern,5,8,7
08/03/2026,MID,185,pattern,9,2,6
08/03/2026,MID,185,pattern,8,9,5
08/03/2026,MID,185,count,5,8,7
08/03/2026,MID,185,count,8,2,6
08/03/2026,MID,185,count,1,9,2
08/03/2026,MID,185,pattern,5,8,7
08/03/2026,MID,185,pattern,9,2,6
08/03/2026,MID,185,pattern,8,9,5
08/03/2026,MID,185,count,5,8,7
08/03/2026,MID,185,count,8,2,6
08/03/2026,MID,185,count,1,9,2
08/03/2026,MID,185,pattern,5,8,7
08/03/2026,MID,185,pattern,9,2,6
08/03/2026,MID,185,pattern,8,7,2
08/03/2026,MID,185,count,5,8,7
08/03/2026,MID,185,count,8,2,6
08/03/2026,MID,185,count,1,9,2
08/03/2026,MID,185,pattern,5,8,7
08/03/2026,MID,185,pattern,9,2,6
08/03/2026,MID,185,pattern,8,9,5
